Annee,Governorate,Effectif_Ovin,Est_Femelle,Source
2017,Ariana,20.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2017,Ariana,1900.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2017,Ariana,2000.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2017,Ariana,12000.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2017,Ariana,3395.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2017,Ariana,50.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2017,Ariana,635.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2017,Ariana,20000.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2018,Ariana,15.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2018,Ariana,1425.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2018,Ariana,1500.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2018,Ariana,9000.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2018,Ariana,2545.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2018,Ariana,0.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2018,Ariana,515.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2018,Ariana,15000.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2019,Ariana,0.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2019,Ariana,1310.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2019,Ariana,1900.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2019,Ariana,10066.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2019,Ariana,1837.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2019,Ariana,0.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2019,Ariana,187.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2019,Ariana,15300.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2020,Ariana,0.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2020,Ariana,1300.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2020,Ariana,1800.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2020,Ariana,11451.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2020,Ariana,1934.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2020,Ariana,0.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2020,Ariana,335.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2020,Ariana,16820.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2021,Ariana,0.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2021,Ariana,1350.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2021,Ariana,2130.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2021,Ariana,11850.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2021,Ariana,1868.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2021,Ariana,0.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2021,Ariana,332.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2021,Ariana,17530.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2022,Ariana,0.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2022,Ariana,1064.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2022,Ariana,1737.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2022,Ariana,11427.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2022,Ariana,2344.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2022,Ariana,0.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2022,Ariana,414.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2022,Ariana,16986.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2023,Ariana,0.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2023,Ariana,945.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2023,Ariana,1751.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2023,Ariana,10679.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2023,Ariana,1952.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2023,Ariana,0.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2023,Ariana,673.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2023,Ariana,16000.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2024,Ariana,0.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2024,Ariana,768.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2024,Ariana,1423.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2024,Ariana,8676.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2024,Ariana,1586.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2024,Ariana,0.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2024,Ariana,547.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2024,Ariana,13000.0,False,Répartition du cheptel -Gouvernorat de Ariana - Evolution du cheptel selon la race .csv
2021,Tozeur,302.0,False,Répartition du cheptel (nombre de têtes) - Gouvernorat de Tozeur - Répartition du cheptel - Gouverno.csv
2022,Tozeur,353.0,False,Répartition du cheptel (nombre de têtes) - Gouvernorat de Tozeur - Répartition du cheptel - Gouverno.csv
2023,Tozeur,387.0,False,Répartition du cheptel (nombre de têtes) - Gouvernorat de Tozeur - Répartition du cheptel - Gouverno.csv
2024,Tozeur,487.0,False,Répartition du cheptel (nombre de têtes) - Gouvernorat de Tozeur - Répartition du cheptel - Gouverno.csv
2024,Le Kef,1300.0,False,Répartition du cheptel - Gouvernorat de Kef - Répartition du cheptel selon la race et les délégation.csv
2024,Le Kef,325.0,False,Répartition du cheptel - Gouvernorat de Kef - Répartition du cheptel selon la race et les délégation.csv
2024,Le Kef,1654.0,False,Répartition du cheptel - Gouvernorat de Kef - Répartition du cheptel selon la race et les délégation.csv
2024,Le Kef,350.0,False,Répartition du cheptel - Gouvernorat de Kef - Répartition du cheptel selon la race et les délégation.csv
2024,Le Kef,210.0,False,Répartition du cheptel - Gouvernorat de Kef - Répartition du cheptel selon la race et les délégation.csv
2024,Le Kef,660.0,False,Répartition du cheptel - Gouvernorat de Kef - Répartition du cheptel selon la race et les délégation.csv
2024,Le Kef,1652.0,False,Répartition du cheptel - Gouvernorat de Kef - Répartition du cheptel selon la race et les délégation.csv
2024,Le Kef,10.0,False,Répartition du cheptel - Gouvernorat de Kef - Répartition du cheptel selon la race et les délégation.csv
2024,Le Kef,10.0,False,Répartition du cheptel - Gouvernorat de Kef - Répartition du cheptel selon la race et les délégation.csv
2024,Le Kef,31.0,False,Répartition du cheptel - Gouvernorat de Kef - Répartition du cheptel selon la race et les délégation.csv
2024,Le Kef,120.0,False,Répartition du cheptel - Gouvernorat de Kef - Répartition du cheptel selon la race et les délégation.csv
2024,Le Kef,370.0,False,Répartition du cheptel - Gouvernorat de Kef - Répartition du cheptel selon la race et les délégation.csv
2024,Le Kef,6692.0,False,Répartition du cheptel - Gouvernorat de Kef - Répartition du cheptel selon la race et les délégation.csv
2024,Gafsa,1900.0,False,Répartition du cheptel - Gouvernorat de Gafsa. - Répartition du cheptel - Gouvernorat de Gafsa..csv
2024,Gafsa,2800.0,False,Répartition du cheptel - Gouvernorat de Gafsa. - Répartition du cheptel - Gouvernorat de Gafsa..csv
2024,Gafsa,950.0,False,Répartition du cheptel - Gouvernorat de Gafsa. - Répartition du cheptel - Gouvernorat de Gafsa..csv
2024,Gafsa,1800.0,False,Répartition du cheptel - Gouvernorat de Gafsa. - Répartition du cheptel - Gouvernorat de Gafsa..csv
2024,Gafsa,450.0,False,Répartition du cheptel - Gouvernorat de Gafsa. - Répartition du cheptel - Gouvernorat de Gafsa..csv
2024,Gafsa,320.0,False,Répartition du cheptel - Gouvernorat de Gafsa. - Répartition du cheptel - Gouvernorat de Gafsa..csv
2024,Gafsa,350.0,False,Répartition du cheptel - Gouvernorat de Gafsa. - Répartition du cheptel - Gouvernorat de Gafsa..csv
2024,Gafsa,150.0,False,Répartition du cheptel - Gouvernorat de Gafsa. - Répartition du cheptel - Gouvernorat de Gafsa..csv
2024,Gafsa,400.0,False,Répartition du cheptel - Gouvernorat de Gafsa. - Répartition du cheptel - Gouvernorat de Gafsa..csv
2024,Gafsa,630.0,False,Répartition du cheptel - Gouvernorat de Gafsa. - Répartition du cheptel - Gouvernorat de Gafsa..csv
2024,Gafsa,800.0,False,Répartition du cheptel - Gouvernorat de Gafsa. - Répartition du cheptel - Gouvernorat de Gafsa..csv
2024,Gafsa,1000.0,False,Répartition du cheptel - Gouvernorat de Gafsa. - Répartition du cheptel - Gouvernorat de Gafsa..csv
2024,Gafsa,1300.0,False,Répartition du cheptel - Gouvernorat de Gafsa. - Répartition du cheptel - Gouvernorat de Gafsa..csv
2024,Gafsa,12850.0,False,Répartition du cheptel - Gouvernorat de Gafsa. - Répartition du cheptel - Gouvernorat de Gafsa..csv
2020,Gabès,1009.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,268.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,148.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,688.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,383.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,9.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,72.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,11.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,303.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,87.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,2653.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,326.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,217.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,39.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,44.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,118.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,27.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,84.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,237.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,18.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,45.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,174.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,27.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,60.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,59.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,68.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,1.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,12.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,12.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,399.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,2.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2020,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,428.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,592.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,158.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,512.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,67.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,249.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,27.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,125.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,20.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,88.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,2590.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,849.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,191.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,70.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,63.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,156.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,25.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,107.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,34.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,198.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,18.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,45.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,207.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,65.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,59.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,68.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,35.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,396.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,2.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,2.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
2021,Gabès,0.0,False,Répartition du cheptel - Gouvernorat de Gabès - Répartition du cheptel selon la race et les délégati.csv
